FOODCODE	F_CITMLB	F_OTHER	F_JUICE	F_TOTAL	V_DRKGR	V_REDOR_TOMATO	V_REDOR_OTHER	V_REDOR_TOTAL	V_STARCHY_POTATO	V_STARCHY_OTHER	V_STARCHY_TOTAL	V_OTHER	V_TOTAL	V_LEGUMES	G_WHOLE	G_REFINED	G_TOTAL	PF_MEAT	PF_CUREDMEAT	PF_ORGAN	PF_POULT	PF_SEAFD_HI	PF_SEAFD_LOW	PF_MPS_TOTAL	PF_EGGS	PF_SOY	PF_NUTSDS	PF_LEGUMES	PF_TOTAL	D_MILK	D_YOGURT	D_CHEESE	D_TOTAL	OILS	SOLID_FATS	ADD_SUGARS	A_DRINKS
71401039	0	0	0	0	0	0	0	0	0.42	0	0.42	0	0.42	0	0	0.21	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.07	0.08	11.73	2.26	0	0
71401041	0	0	0	0	0	0	0	0	0.58	0	0.58	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.24	8.24	1.69	0	0
71401045	0	0	0	0	0	0.01	0	0.01	0.42	0	0.42	0.01	0.44	0.04	0	0	0	0.17	0	0	0	0	0	0.17	0	0	0	0.16	0.17	0	0	0	0	8.17	1.84	0	0
71401050	0	0	0	0	0	0.01	0	0.01	0.31	0	0.31	0	0.32	0.03	0	0.16	0.16	0.13	0	0	0	0	0	0.13	0	0	0	0.12	0.13	0	0	0.05	0.05	8.7	1.97	0	0
71402500	0	0	0	0	0	0	0	0	0.42	0	0.42	0	0.42	0	0	0.21	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.07	0.08	11.73	2.26	0	0
71402510	0	0	0	0	0	0.01	0	0.01	0.31	0	0.31	0	0.32	0.03	0	0.16	0.16	0.13	0	0	0	0	0	0.13	0	0	0	0.12	0.13	0	0	0.05	0.05	8.7	1.97	0	0
71402520	0	0	0	0	0	0.01	0	0.01	0.42	0	0.42	0.01	0.44	0.04	0	0	0	0.17	0	0	0	0	0	0.17	0	0	0	0.16	0.17	0	0	0	0	8.17	1.84	0	0
71403020	0	0	0	0	0	0	0	0	0.83	0	0.83	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.03	0	0	0
71403030	0	0	0	0	0	0	0	0	0.7	0	0.7	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.33	3.78	0	0
71403040	0	0	0	0	0	0	0	0	0.73	0	0.73	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.42	0	0	0
71403050	0	0	0	0	0	0	0	0	0.83	0	0.83	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.03	0	0	0
71403500	0	0	0	0	0	0	0.05	0.05	0.54	0	0.54	0.11	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.65	0	0	0
71404000	0	0	0	0	0	0	0	0	0.64	0	0.64	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.48	0	0	0
71404010	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.04	0	0	0
71404020	0	0	0	0	0	0	0	0	0.54	0	0.54	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0.39	14.2	4.96	0	0
71404030	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.04	0	0	0
71404040	0	0	0	0	0	0	0	0	0.54	0	0.54	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0.39	14.2	4.96	0	0
71404050	0	0	0	0	0	0	0	0	0.64	0	0.64	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.54	0	0	0
71405010	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.27	0	0	0
71405019	0	0	0	0	0	0	0	0	0.62	0	0.62	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0.35	10.37	4.41	0	0
71405030	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.48	0	0	0
71405040	0	0	0	0	0	0	0	0	0.64	0	0.64	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.48	0	0	0
71405050	0	0	0	0	0	0	0	0	0.53	0	0.53	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0.39	9.58	4.92	0	0
71410000	0	0	0	0	0	0	0	0	0.91	0	0.91	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45	0	0	0
71410500	0	0	0	0	0	0	0	0	0.62	0	0.62	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0.44	5.97	5.56	0	0
71411000	0	0	0	0	0	0	0	0	0.59	0	0.59	0	0.59	0	0	0	0	0	0.14	0	0	0	0	0.14	0	0	0	0	0.14	0	0	0.41	0.41	5.63	6.85	0	0
71411100	0	0	0	0	0	0	0	0	0.62	0	0.62	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0.44	5.97	5.56	0	0
71501000	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0.28	3.37	0	0
71501005	0	0	0	0	0	0	0	0	0.58	0	0.58	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	0	0
71501006	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0.47	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64	0	0
71501007	0	0	0	0	0	0	0	0	0.48	0	0.48	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1	0	4.71	0	0
71501010	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0.28	3.37	0	0
71501011	0	0	0	0	0	0	0	0	0.58	0	0.58	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.25	0.29	0.25	6.2	0	0
71501012	0	0	0	0	0	0	0	0	0.52	0	0.52	0	0.52	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.03	0.22	3.13	0	0
71501013	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0.28	3.37	0	0
71501016	0	0	0	0	0	0	0	0	0.62	0	0.62	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0.8	5.9	0	0
71501017	0	0	0	0	0	0	0	0	0.49	0	0.49	0	0.49	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.03	0.64	5.16	0	0
71501018	0	0	0	0	0	0	0	0	0.48	0	0.48	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.11	0.72	0.82	0	0
71501035	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0.06	0.56	5.55	0	0
71501040	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0.06	0.56	5.55	0	0
71501045	0	0	0	0	0	0	0	0	0.42	0	0.42	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.25	0.3	0.5	8.15	0	0
71501054	0	0	0	0	0	0	0	0	0.38	0	0.38	0	0.38	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0.05	0.45	4.88	0	0
71501061	0	0	0	0	0	0	0	0	0.48	0	0.48	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1	0	4.71	0	0
71501071	0	0	0	0	0	0	0	0	0.43	0	0.43	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.25	0.34	0	7.4	0	0
71501075	0	0	0	0	0	0	0	0	0.39	0	0.39	0	0.39	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.08	0	4.21	0	0
71503010	0	0	0	0	0	0	0	0	0.32	0	0.32	0.04	0.36	0	0	0.32	0.32	0	0	0	0	0	0	0	0.32	0	0	0	0.32	0.07	0	0	0.07	6.33	3.81	0	0
71505000	0	0	0	0	0	0	0	0	0.59	0	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.87	0	0
71505010	0	0	0	0	0	0	0	0	0.59	0	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15	9.56	0	0
71505020	0	0	0	0	0	0	0	0	0.75	0	0.75	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06	0	0	0
71505030	0	0	0	0	0	0	0	0	0.59	0	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.87	0	0
71505040	0	0	0	0	0	0	0	0	0.63	0	0.63	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42	0	0
71505050	0	0	0	0	0	0	0	0	0.59	0	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.87	0	0
71505060	0	0	0	0	0	0	0	0	0.59	0	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	7.87	0	0
71507005	0	0	0	0	0	0	0	0	0.79	0	0.79	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04	0	0
71507010	0	0	0	0	0	0	0	0	0.72	0	0.72	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42	0	0
71507020	0	0	0	0	0	0	0	0	0.66	0	0.66	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0	7.32	0	0
71507025	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0.18	0.18	0	7.78	0	0
71507030	0	0	0	0	0	0	0	0	0.61	0	0.61	0	0.61	0.02	0	0	0	0.08	0	0	0	0	0	0.08	0	0	0	0.07	0.08	0	0	0.17	0.17	0	5.44	0	0
71507035	0	0	0	0	0.04	0	0	0	0.68	0	0.68	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.19	0	5.87	0	0
71508001	0	0	0	0	0	0	0	0	0.83	0	0.83	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71508005	0	0	0	0	0	0	0	0	0.79	0	0.79	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04	0	0
71508010	0	0	0	0	0	0	0	0	0.72	0	0.72	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42	0	0
71508020	0	0	0	0	0	0	0	0	0.66	0	0.66	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.18	0	7.32	0	0
71508025	0	0	0	0	0	0	0	0	0.65	0	0.65	0	0.65	0	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0.18	0.18	0	7.78	0	0
71508030	0	0	0	0	0	0	0	0	0.61	0	0.61	0	0.61	0.02	0	0	0	0.08	0	0	0	0	0	0.08	0	0	0	0.07	0.08	0	0	0.17	0.17	0	5.44	0	0
71508035	0	0	0	0	0.04	0	0	0	0.68	0	0.68	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.19	0	5.87	0	0
71600950	0	0	0	0	0	0	0	0	0.44	0	0.44	0.02	0.46	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0.26	0	0	0	0	9.74	0.71	0	0
71601010	0	0	0	0	0	0	0	0	0.42	0	0.42	0.08	0.5	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0.22	0	0	0	0	7.67	0.58	0.74	0
71601015	0	0	0	0	0	0	0	0	0.42	0	0.42	0.04	0.46	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	3.02	0.66	0.19	0
71601020	0	0	0	0	0	0	0	0	0.42	0	0.42	0.04	0.46	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0.24	0	0	0	0	3.82	0.5	0.4	0
71601025	0	0	0	0	0	0	0	0	0.42	0	0.42	0.04	0.46	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	3.02	0.66	0.19	0
71601030	0	0	0	0	0	0	0	0	0.44	0	0.44	0.04	0.48	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	6.41	0.74	0.13	0
71601035	0	0	0	0	0	0	0	0	0.44	0	0.44	0.04	0.48	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	2.03	0.69	0.13	0
71601040	0	0	0	0	0	0	0	0	0.44	0	0.44	0.04	0.48	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	3.04	0.66	0.37	0
71601045	0	0	0	0	0	0	0	0	0.44	0	0.44	0.04	0.48	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0.24	0	0	0	0	0.98	0.65	0.32	0
71601050	0	0	0	0	0	0	0	0	0.41	0	0.41	0.04	0.45	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0.23	0	0	0	0	0	0.62	0.44	0
71602010	0	0	0	0	0	0	0	0	0.49	0	0.49	0.08	0.57	0	0	0	0	0	0.07	0	0	0	0	0.07	0	0	0	0	0.07	0	0	0	0	0	2.92	0	0
71602950	0	0	0	0	0	0	0	0	0.5	0	0.5	0.02	0.52	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	11.09	0	0	0
71603010	0	0	0	0	0	0	0	0	0.48	0	0.48	0.05	0.53	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	10.73	0	0	0
71603015	0	0	0	0	0	0	0	0	0.47	0	0.47	0.05	0.52	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	3.42	0	0.22	0
71603020	0	0	0	0	0	0	0	0	0.48	0	0.48	0.05	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45	0	0.46	0
71603025	0	0	0	0	0	0	0	0	0.47	0	0.47	0.05	0.52	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	3.42	0	0.22	0
71603030	0	0	0	0	0	0	0	0	0.5	0	0.5	0.04	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31	0	0.15	0
71603035	0	0	0	0	0	0	0	0	0.5	0	0.5	0.04	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31	0	0.15	0
71603040	0	0	0	0	0	0	0	0	0.5	0	0.5	0.04	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47	0	0.42	0
71603045	0	0	0	0	0	0	0	0	0.5	0	0.5	0.04	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0.36	0
71603050	0	0	0	0	0	0	0	0	0.47	0	0.47	0.05	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
71701000	0	0	0	0	0	0	0	0	0.65	0	0.65	0.04	0.69	0	0	0.24	0.24	0	0	0	0	0	0	0	0.32	0	0	0	0.32	0	0	0	0	8.82	0.69	0	0
71701500	0	0	0	0	0	0	0	0	0.44	0	0.44	0	0.44	0	0	1.71	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	5.01	0.32	0
71702000	0	0	0	0	0	0	0	0	0.29	0	0.29	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0.1	0	0	0.1	1.44	5.43	0	0
71703990	0	0	0	0	0	0	0	0	0.74	0	0.74	0.04	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11	0	0	0
71704000	0	0	0	0	0	0.11	0	0.11	0.51	0	0.51	0.04	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03	0	0	0
71801000	0	0	0	0	0	0	0	0	0.12	0	0.12	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.12	0	1.25	0	0
71801010	0	0	0	0	0	0	0	0	0.12	0	0.12	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.22	0	1.6	0	0
71801020	0	0	0	0	0	0	0	0	0.12	0	0.12	0	0.12	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.9	0	0
71801100	0	0	0	0	0	0	0.02	0.02	0.23	0	0.23	0.04	0.29	0	0	0.06	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.11	0.17	0.69	2.26	0	0
71803010	0	0	0	0	0	0	0	0	0.13	0.04	0.17	0.02	0.19	0	0	0	0	0	0.13	0	0	0	0	0.13	0	0	0	0	0.13	0.3	0	0	0.3	0	3.91	0	0
71851010	0	0	0	0	0	0	0	0	0	0.15	0.15	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71900100	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71900200	0	0	0	0	0	0	0	0	0	0.59	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98	0	0	0
71901010	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71901110	0	0	0	0	0	0	0	0	0	0.59	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.54	0	0	0
71905000	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71905010	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71905110	0	0	0	0	0	0	0	0	0	0.59	0.59	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.09	0	0	0
71905120	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0.36	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.46	0	0	0
71905210	0	0	0	0	0	0	0	0	0	0.38	0.38	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64	3.64	7.56	0
71905410	0	0	0	0	0	0	0	0	0	1.75	1.75	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.59	0	0	0
71910110	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71910210	0	0	0	0	0	0	0	0	0	0.7	0.7	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06	0	0	0
71910310	0	0	0	0	0	0	0	0	0	0.36	0.36	0.15	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.31	0	0	0
71930090	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	1.87	0	0
71930100	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71930120	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	1.87	0	0
71930130	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11	0	0	0
71930140	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52	0	0
71930150	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0.93	0	0
71930190	0	0	0	0	0	0	0	0	0	0.7	0.7	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.68	0	0	0
71930200	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71931010	0	0	0	0	0	0.05	0.03	0.08	0	0.43	0.43	0.17	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21	0	0	0
71945010	0	0	0	0	0	0	0	0	0	0.71	0.71	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71945020	0	0	0	0	0	0	0	0	0	0.59	0.59	0	0.59	0	0	0.54	0.54	0	0	0	0	0	0	0	0.18	0	0	0	0.18	0.02	0	0	0.02	15.65	2.64	0	0
71950010	0	0	0	0	0	0	0	0	0	0.53	0.53	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71961010	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71962010	0	0	0	0	0	0	0	0	0	0.71	0.71	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71962020	0	0	0	0	0	0	0	0	0	0.83	0.83	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74	0	0
71962040	0	0	0	0	0	0	0	0	0	0.77	0.77	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71970110	0	0	0	0	0	0	0	0	0	0.73	0.73	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71970120	0	0	0	0	0	0	0	0	0	0.73	0.73	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71970130	0	0	0	0	0	0	0	0	0	0.75	0.75	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71970200	0	0	0	0	0	0	0	0	0	0.72	0.72	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	1.22	0	0
71980100	0	0	0	0	0	0	0	0	0	0.42	0.42	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71980200	0	0	0	0	0	0	0	0	0	1.75	1.75	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9	0	0	0
72101100	0	0	0	0	1.33	0	0	0	0	0	0	0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72101200	0	0	0	0	0.69	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	1.89	0	0
72101210	0	0	0	0	0.69	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72101220	0	0	0	0	0.69	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	1.89	0	0
72101230	0	0	0	0	0.69	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03	0	0	0
72101240	0	0	0	0	0.69	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55	0	0
72101250	0	0	0	0	0.69	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.95	0	0
72103000	0	0	0	0	1.25	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72103010	0	0	0	0	0.65	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	1.61	0	0
72103020	0	0	0	0	0.65	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72103030	0	0	0	0	0.65	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	1.61	0	0
72103040	0	0	0	0	0.65	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57	0	0	0
72103050	0	0	0	0	0.65	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17	0	0
72103060	0	0	0	0	0.65	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0.81	0	0
72104100	0	0	0	0	1.43	0	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72104200	0	0	0	0	0.67	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	1.58	0	0
72104210	0	0	0	0	0.67	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72104220	0	0	0	0	0.67	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	1.58	0	0
