FoodID	taxonomy	Main.food.description
21401110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_roast_roasted_lean_and_fat_eaten	Beef roast roasted lean and fat eaten
21401120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_roast_roasted_lean_only_eaten	Beef roast roasted lean only eaten
21407000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_pot_roast_braised_or_boiled_NS_as_to_fat_eaten	Beef pot roast braised or boiled NS as to fat eaten
21410000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_stew_meat_cooked_NS_as_to_fat_eaten	Beef stew meat cooked NS as to fat eaten
21416000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Corned_beef_cooked_NS_as_to_fat_eaten	Corned beef cooked NS as to fat eaten
21417100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_brisket_cooked_NS_as_to_fat_eaten	Beef brisket cooked NS as to fat eaten
21420100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;Beef_sandwich_steak_flaked_formed_thinly_sliced	Beef sandwich steak flaked formed thinly sliced
21500100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;Ground_beef_cooked	Ground beef cooked
21500310.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;Ground_beef_patty_cooked	Ground beef patty cooked
21601000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Other_beef_items_beef_bacon_dried_beef_pastrami;Beef_bacon_cooked	Beef bacon cooked
21602100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Other_beef_items_beef_bacon_dried_beef_pastrami;Beef_jerky	Beef jerky
22000100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Pork NS as to cut cooked NS as to fat eaten
22000120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;Pork_NS_as_to_cut_cooked_lean_only_eaten	Pork NS as to cut cooked lean only eaten
22000220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;Pork_NS_as_to_cut_fried_lean_only_eaten	Pork NS as to cut fried lean only eaten
22002000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;Pork_ground_or_patty_cooked	Pork ground or patty cooked
